Ghar Aaya Mera Pardesi 1993 Mp3 Songs,1993,Bollywood,Vipin Sachdeva,None,NoneVipin Sachdeva,Soul
Gumraah 1993 Mp3 Songs,1993,Bollywood,"Laxmikant - Pyarelal, Roopkumar Rathod",Laxmikant - Pyarelal,"Laxmikant - PyarelalLaxmikant - Pyarelal, Roopkumar Rathod",Anthem
Gunaah 1993 Mp3 Songs,1993,Bollywood,Mohammed Aziz,None,NoneMohammed Aziz,Soul
Gurudev 1993 Mp3 Songs,1993,Bollywood,"Asha Bhosle, R. D. Burman",Asha Bhosle,"Asha BhosleAsha Bhosle, R. D. Burman",Soul
Hasti 1993 Mp3 Songs,1993,Bollywood,"Anand-Milind, Udit Narayan, Abhijeet, Mukul Agarwal",Anand-Milind,"Anand-MilindAnand-Milind, Udit Narayan, Abhijeet, Mukul Agarwal",Pop
Hum Hain Kamaal Ke 1993 Mp3 Songs,1993,Bollywood,Pagalfree,None,NonePagalfree,Soul
Hum Hain Rahi Pyar Ke 1993 Mp3 Songs,1993,Bollywood,Alka Yagnik,None,NoneAlka Yagnik,Soul
Insaniyat Ke Devta 1993 Mp3 Songs,1993,Bollywood,"Anand, Milind, Shabbir Kumar, Uttara Kelkar",Anand,"AnandAnand, Milind, Shabbir Kumar, Uttara Kelkar",Pop
Izzat Ki Roti 1993 Mp3 Songs,1993,Bollywood,"Anuradha Paudwal, Amit Kumar",Anuradha Paudwal,"Anuradha PaudwalAnuradha Paudwal, Amit Kumar",Anthem
Jaagruti 1993 Mp3 Songs,1993,Bollywood,"Suresh Wadkar, Abhijeet, Kavita Krishnamurthy",Suresh Wadkar,"Suresh WadkarSuresh Wadkar, Abhijeet, Kavita Krishnamurthy",None
Jeevan Ki Shatranj 1993 Mp3 Songs,1993,Bollywood,Sadhana Sargam,None,NoneSadhana Sargam,Soul
Kaise Kaise Rishte 1993 Mp3 Songs,1993,Bollywood,"Kumar Sanu, Alisha Chinai",Kumar Sanu,"Kumar SanuKumar Sanu, Alisha Chinai",None
Kala Coat 1993 Mp3 Songs,1993,Bollywood,"Anuradha Paudwal, Kavita Krishnamurthy",Anuradha Paudwal,"Anuradha PaudwalAnuradha Paudwal, Kavita Krishnamurthy",Anthem
Kasam Teri Kasam 1993 Mp3 Songs,1993,Bollywood,"Anuradha Paudwal, S P Balasubrahmanyam",Anuradha Paudwal,"Anuradha PaudwalAnuradha Paudwal, S P Balasubrahmanyam",Anthem
Kayda Kanoon 1993 Mp3 Songs,1993,Bollywood,"Sadhana Sargam, Kumar Sanu",Sadhana Sargam,"Sadhana SargamSadhana Sargam, Kumar Sanu",Soul
Khal-Naaikaa 1993 Mp3 Songs,1993,Bollywood,"Vipin Sachdeva, Poornima",Vipin Sachdeva,"Vipin SachdevaVipin Sachdeva, Poornima",JazzPop
Khoon Ka Sindoor 1993 Mp3 Songs,1993,Bollywood,"Dilip Sen, Sameer Sen, Sadhana Sargam, Vinod Rathod",Dilip Sen,"Dilip SenDilip Sen, Sameer Sen, Sadhana Sargam, Vinod Rathod",Country
King Uncle 1993 Mp3 Songs,1993,Bollywood,"Alka Yagnik, Sudesh Bhosle",Alka Yagnik,"Alka YagnikAlka Yagnik, Sudesh Bhosle",Makeover
Kshatriya 1993 Mp3 Songs,1993,Bollywood,"Sadhana Sargam, Kavita Krishnamurthy",Sadhana Sargam,"Sadhana SargamSadhana Sargam, Kavita Krishnamurthy",Soul
Lootere 1993 Mp3 Songs,1993,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Maya Memsaab 1993 Mp3 Songs,1993,Bollywood,Hridaynath Mangeshkar,None,NoneHridaynath Mangeshkar,Soul
Meherbaan 1993 Mp3 Songs,1993,Bollywood,"Sameer Sen, Dilip Sen, Sudesh Bhosle, Hariharan",Sameer Sen,"Sameer SenSameer Sen, Dilip Sen, Sudesh Bhosle, Hariharan",Country
Meri Aan 1993 Mp3 Songs,1993,Bollywood,Pagalfree,None,NonePagalfree,Soul
Parampara 1993 Mp3 Songs,1993,Bollywood,"Lata Mangeshkar, Devaki Pandit, Shiv-Hari",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Devaki Pandit, Shiv-Hari",None
Pardesi 1993 Mp3 Songs,1993,Bollywood,"Anand-Milind, Abhijeet, Usha Timothy",Anand-Milind,"Anand-MilindAnand-Milind, Abhijeet, Usha Timothy",Pop
Parwane 1993 Mp3 Songs,1993,Bollywood,"Amit Kumar, Udit Narayan, Sadhana Sargam",Amit Kumar,"Amit KumarAmit Kumar, Udit Narayan, Sadhana Sargam",None
Pehchaan 1993 Mp3 Songs,1993,Bollywood,"Abhijeet, Kavita Krishnamurthy",Abhijeet,"AbhijeetAbhijeet, Kavita Krishnamurthy",None
Pehla Nasha 1993 Mp3 Songs,1993,Bollywood,Pagalfree,None,NonePagalfree,Soul
Phir Teri Kahani Yaad Aayee 1993 Mp3 Songs,1993,Bollywood,Anu Malik,None,NoneAnu Malik,Soul
Phool 1993 Mp3 Songs,1993,Bollywood,"Udit Narayan, Kavita Krishnamurthy",Udit Narayan,"Udit NarayanUdit Narayan, Kavita Krishnamurthy",Country
Phool Aur Angaar 1993 Mp3 Songs,1993,Bollywood,"Anu Malik, Abhijeet",Anu Malik,"Anu MalikAnu Malik, Abhijeet",Makeover
Platform 1993 Mp3 Songs,1993,Bollywood,Arun Bakshi,None,NoneArun Bakshi,Soul
Rang 1993 Mp3 Songs,1993,Bollywood,"Nadeem-Shravan, Alka Yagnik",Nadeem-Shravan,"Nadeem-ShravanNadeem-Shravan, Alka Yagnik",Country
Roop Ki Rani Choron Ka Raja 1993 Mp3 Songs,1993,Bollywood,"Kavita Krishnamurthy, Amit Kumar, Laxmikant - Pyarelal",Kavita Krishnamurthy,"Kavita KrishnamurthyKavita Krishnamurthy, Amit Kumar, Laxmikant - Pyarelal",None
Rudaali 1993 Mp3 Songs,1993,Bollywood,"Bhupen Hazarika, Asha Bhosle",Bhupen Hazarika,"Bhupen HazarikaBhupen Hazarika, Asha Bhosle",JazzPop
Sahibaan 1993 Mp3 Songs,1993,Bollywood,Anuradha Paudwal,None,NoneAnuradha Paudwal,Soul
Sainik 1993 Mp3 Songs,1993,Bollywood,"Kumar Sanu, Alka Yagnik",Kumar Sanu,"Kumar SanuKumar Sanu, Alka Yagnik",None
Sangraam 1993 Mp3 Songs,1993,Bollywood,"Nadeem, Shravan, Kumar Sanu, Kavita Krishnamurthy",Nadeem,"NadeemNadeem, Shravan, Kumar Sanu, Kavita Krishnamurthy",Soul
Santaan 1993 Mp3 Songs,1993,Bollywood,"Anand-Milind, K. S. Chithra, S. P. Balasubrahmanyam",Anand-Milind,"Anand-MilindAnand-Milind, K. S. Chithra, S. P. Balasubrahmanyam",Pop
Shaktiman 1993 Mp3 Songs,1993,Bollywood,"Channi Singh, Asha Bhosle",Channi Singh,"Channi SinghChanni Singh, Asha Bhosle",Blues
Shatranj 1993 Mp3 Songs,1993,Bollywood,"S. P. Balasubrahmanyam, Sadhana Sargam",S. P. Balasubrahmanyam,"S. P. BalasubrahmanyamS. P. Balasubrahmanyam, Sadhana Sargam",Soul
Shreemaan Aashique 1993 Mp3 Songs,1993,Bollywood,"Kumar Sanu, Sadhana Sargam",Kumar Sanu,"Kumar SanuKumar Sanu, Sadhana Sargam",None
Sir 1993 Mp3 Songs,1993,Bollywood,"Kumar Sanu, Kavita Krishnamurthy",Kumar Sanu,"Kumar SanuKumar Sanu, Kavita Krishnamurthy",None
Tahqiqaat 1993 Mp3 Songs,1993,Bollywood,"Abhijeet Bhattacharya, Alka Yagnik",Abhijeet Bhattacharya,"Abhijeet BhattacharyaAbhijeet Bhattacharya, Alka Yagnik",JazzPop
Teri Payal Mere Geet 1993 Mp3 Songs,1993,Bollywood,"Naushad, S. P. Balasubrahmanyam",Naushad,"NaushadNaushad, S. P. Balasubrahmanyam",Pop
Tiranga 1993 Mp3 Songs,1993,Bollywood,"Laxmikant - Pyarelal, Mohammed Aziz, Kavita Krishnamurthy, Udit Narayan",Laxmikant - Pyarelal,"Laxmikant - PyarelalLaxmikant - Pyarelal, Mohammed Aziz, Kavita Krishnamurthy, Udit Narayan",Anthem
Tum Karo Vaada 1993 Mp3 Songs,1993,Bollywood,"R.D. Burman, Manhar Udhas, Lata Mangeshkar",R.D. Burman,"R.D. BurmanR.D. Burman, Manhar Udhas, Lata Mangeshkar",Country
Veertaa 1993 Mp3 Songs,1993,Bollywood,"Bappi Lahiri, Kavita Krishnamurthy, Asha Bhosle",Bappi Lahiri,"Bappi LahiriBappi Lahiri, Kavita Krishnamurthy, Asha Bhosle",Instrumental
Waqt Hamara Hai 1993 Mp3 Songs,1993,Bollywood,"Kavita Krishnamurthy, Anupam Kher, Alka Yagnik",Kavita Krishnamurthy,"Kavita KrishnamurthyKavita Krishnamurthy, Anupam Kher, Alka Yagnik",None
Yugandhar 1993 Mp3 Songs,1993,Bollywood,"Laxmikant - Pyarelal, Vinod Rathod, Alka Yagnik",Laxmikant - Pyarelal,"Laxmikant - PyarelalLaxmikant - Pyarelal, Vinod Rathod, Alka Yagnik",Anthem
Zakhmi Rooh 1993 Mp3 Songs,1993,Bollywood,Amit Kumar,None,NoneAmit Kumar,Soul
Zakhmo Ka Hisaab 1993 Mp3 Songs,1993,Bollywood,"Rajesh Roshan, Kumar Sanu",Rajesh Roshan,"Rajesh RoshanRajesh Roshan, Kumar Sanu",Country
1942 A Love Story 1994 Mp3 Songs,1994,Bollywood,Kumar Sanu,None,NoneKumar Sanu,Soul
Aa Gale Lag Jaa 1994 Mp3 Songs,1994,Bollywood,"Kavita Krishnamurthy, Abhijeet",Kavita Krishnamurthy,"Kavita KrishnamurthyKavita Krishnamurthy, Abhijeet",None
Aag 1994 Mp3 Songs,1994,Bollywood,"Sameer Sen, Dilip Sen, Alka Yagnik, Kumar Sanu",Sameer Sen,"Sameer SenSameer Sen, Dilip Sen, Alka Yagnik, Kumar Sanu",Country
Aajaa Sanam 1994 Mp3 Songs,1994,Bollywood,"Arun Paudwal, Pankaj Udhas",Arun Paudwal,"Arun PaudwalArun Paudwal, Pankaj Udhas",Anthem
Amaanat 1994 Mp3 Songs,1994,Bollywood,Bappi Lahiri,None,NoneBappi Lahiri,Soul
Andaz 1994 Mp3 Songs,1994,Bollywood,"Abhijeet, Udit Narayan",Abhijeet,"AbhijeetAbhijeet, Udit Narayan",None
Andaz Apna Apna 1994 Mp3 Songs,1994,Bollywood,"Tushar Bhatia, Mangal Singh",Tushar Bhatia,"Tushar BhatiaTushar Bhatia, Mangal Singh",JazzPop
Andaz Tera Mastana 1994 Mp3 Songs,1994,Bollywood,"Udit Narayan, Arun Bakshi",Udit Narayan,"Udit NarayanUdit Narayan, Arun Bakshi",Country
Anjaam 1994 Mp3 Songs,1994,Bollywood,Abhijeet,None,NoneAbhijeet,Soul
Anokha Prem Yudh 1994 Mp3 Songs,1994,Bollywood,"Manoj Saran, Shubha",Manoj Saran,"Manoj SaranManoj Saran, Shubha",Country
Bandit Queen 1994 Mp3 Songs,1994,Bollywood,Nusrat Fateh Ali Khan,None,NoneNusrat Fateh Ali Khan,Soul
Beta Ho To Aisa 1994 Mp3 Songs,1994,Bollywood,Pagalfree,None,NonePagalfree,Soul
Betaaj Badshah 1994 Mp3 Songs,1994,Bollywood,Poornima,None,NonePoornima,Soul
Bhagyawan 1994 Mp3 Songs,1994,Bollywood,Abhijeet Bhattcharya,None,NoneAbhijeet Bhattcharya,Soul
Bhairav Dweep 1994 Mp3 Songs,1994,Bollywood,"M. Suresh, S. P. Balasubrahmanyam, K. S. Chithra",M. Suresh,"M. SureshM. Suresh, S. P. Balasubrahmanyam, K. S. Chithra",Blues
Brahma 1994 Mp3 Songs,1994,Bollywood,"Udit Narayan, Alka Yagnik",Udit Narayan,"Udit NarayanUdit Narayan, Alka Yagnik",Country
Chaand Kaa Tukdaa 1994 Mp3 Songs,1994,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Chauraha 1994 Mp3 Songs,1994,Bollywood,"Vinod Rathod, Alka Yagnik",Vinod Rathod,"Vinod RathodVinod Rathod, Alka Yagnik",Pop
Cheetah 1994 Mp3 Songs,1994,Bollywood,"Poornima, Ila Arun",Poornima,"PoornimaPoornima, Ila Arun",JazzPop
Dilbar 1994 Mp3 Songs,1994,Bollywood,"Vinod Rathod, Alka Yagnik",Vinod Rathod,"Vinod RathodVinod Rathod, Alka Yagnik",Pop
Dilwale 1994 Mp3 Songs,1994,Bollywood,Kumar Sanu,None,NoneKumar Sanu,Soul
Dulaara 1994 Mp3 Songs,1994,Bollywood,Udit Narayan,None,NoneUdit Narayan,Soul
Eena Meena Deeka 1994 Mp3 Songs,1994,Bollywood,"Kumar Sanu , Poornima",Kumar Sanu ,"Kumar Sanu Kumar Sanu , Poornima",None
Ekka Raja Rani 1994 Mp3 Songs,1994,Bollywood,"Kumar Sanu, Alka Yagnik",Kumar Sanu,"Kumar SanuKumar Sanu, Alka Yagnik",None
Elaan (Old) 1994 Mp3 Songs,1994,Bollywood,"Shyam Sunder, Kumar Sanu",Shyam Sunder,"Shyam SunderShyam Sunder, Kumar Sanu",None
Gopi Kishan 1994 Mp3 Songs,1994,Bollywood,Poornima,None,NonePoornima,Soul
Hum Aapke Hain Koun 1994 Mp3 Songs,1994,Bollywood,Sharda Sinha,None,NoneSharda Sinha,Soul
Hum Hain Bemisal 1994 Mp3 Songs,1994,Bollywood,Alka Yagnik,None,NoneAlka Yagnik,Soul
Hum Se Hai Muqabala 1994 Mp3 Songs,1994,Bollywood,"A.R. Rahman, S. P. Balasubrahmanyam, S. Janaki",A.R. Rahman,"A.R. RahmanA.R. Rahman, S. P. Balasubrahmanyam, S. Janaki",Country
"Hum Se Hai Muqabala , Kadalan 1994 Mp3 Songs",1994,Bollywood,"A.R. Rahman , Shankar Mahadevan , Noel James",A.R. Rahman ,"A.R. Rahman A.R. Rahman , Shankar Mahadevan , Noel James",None
Insaniyat 1994 Mp3 Songs,1994,Bollywood,"Rajesh Roshan, Sadhana Sargam, Sapna Mukherjee, Kumar Sanu, Mohammed Aziz",Rajesh Roshan,"Rajesh RoshanRajesh Roshan, Sadhana Sargam, Sapna Mukherjee, Kumar Sanu, Mohammed Aziz",Country
Jai Kishen 1994 Mp3 Songs,1994,Bollywood,"Arun Bakshi, P. K. Mishra",Arun Bakshi,"Arun BakshiArun Bakshi, P. K. Mishra",Instrumental
Janam Se Pahle 1994 Mp3 Songs,1994,Bollywood,"R.D. Burman, Babla Mehta",R.D. Burman,"R.D. BurmanR.D. Burman, Babla Mehta",Country
Janata Ki Adalat 1994 Mp3 Songs,1994,Bollywood,"Bappi Lahiri, Kumar Sanu, Kavita Krishnamurthy",Bappi Lahiri,"Bappi LahiriBappi Lahiri, Kumar Sanu, Kavita Krishnamurthy",Instrumental
Juaari 1994 Mp3 Songs,1994,Bollywood,"Kumar Sanu, Sadhana Sargam",Kumar Sanu,"Kumar SanuKumar Sanu, Sadhana Sargam",None
Kabhi Haan Kabhi Naa 1994 Mp3 Songs,1994,Bollywood,"Jatin-Lalit, Alka Yagnik, Kumar Sanu",Jatin-Lalit,"Jatin-LalitJatin-Lalit, Alka Yagnik, Kumar Sanu",None
Kanoon 1994 Mp3 Songs,1994,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Khudai 1994 Mp3 Songs,1994,Bollywood,Pagalfree,None,NonePagalfree,Soul
Khuddar 1994 Mp3 Songs,1994,Bollywood,"Sonu Nigam, Alka Yagnik",Sonu Nigam,"Sonu NigamSonu Nigam, Alka Yagnik",Soul
Kranti Kshetra 1994 Mp3 Songs,1994,Bollywood,"Vinod Rathod, Sapna Mukherjee",Vinod Rathod,"Vinod RathodVinod Rathod, Sapna Mukherjee",Pop
Krantiveer 1994 Mp3 Songs,1994,Bollywood,"Kumar Sanu, Poornima",Kumar Sanu,"Kumar SanuKumar Sanu, Poornima",None
Laadla 1994 Mp3 Songs,1994,Bollywood,"Vinod Rathod, Arun Bakshi",Vinod Rathod,"Vinod RathodVinod Rathod, Arun Bakshi",Pop
Madam X 1994 Mp3 Songs,1994,Bollywood,0,None,None0,Soul
Madhosh 1994 Mp3 Songs,1994,Bollywood,"Kumar Sanu, Udit Narayan",Kumar Sanu,"Kumar SanuKumar Sanu, Udit Narayan",None
Maha ShaktishaalI 1994 Mp3 Songs,1994,Bollywood,Amit Kumar,None,NoneAmit Kumar,Soul
Main Khiladi Tu Anari 1994 Mp3 Songs,1994,Bollywood,"Anu Malik, Alka Yagnik, Kumar Sanu",Anu Malik,"Anu MalikAnu Malik, Alka Yagnik, Kumar Sanu",Makeover
Main Tera Aashiq 1994 Mp3 Songs,1994,Bollywood,"Naresh Sharma, Pankaj Udhas, Anuradha Paudwal",Naresh Sharma,"Naresh SharmaNaresh Sharma, Pankaj Udhas, Anuradha Paudwal",JazzPop
Mohabbat Ki Arzoo 1994 Mp3 Songs,1994,Bollywood,"Laxmikant - Pyarelal, Vinod Rathod, Hariharan",Laxmikant - Pyarelal,"Laxmikant - PyarelalLaxmikant - Pyarelal, Vinod Rathod, Hariharan",Anthem
Mohra 1994 Mp3 Songs,1994,Bollywood,"Kumar Sanu, Alka Yagnik",Kumar Sanu,"Kumar SanuKumar Sanu, Alka Yagnik",None
Naaraaz 1994 Mp3 Songs,1994,Bollywood,"Mukul Agarwal, Alka Yagnik",Mukul Agarwal,"Mukul AgarwalMukul Agarwal, Alka Yagnik",Anthem
Nazar Ke Samne 1994 Mp3 Songs,1994,Bollywood,"Kumar Sanu, Sadhana Sargam",Kumar Sanu,"Kumar SanuKumar Sanu, Sadhana Sargam",None
Paramaatma 1994 Mp3 Songs,1994,Bollywood,"Bappi Lahiri, Mohammed Aziz, S. P. Balasubrahmanyam",Bappi Lahiri,"Bappi LahiriBappi Lahiri, Mohammed Aziz, S. P. Balasubrahmanyam",Instrumental
Pathreela Raasta 1994 Mp3 Songs,1994,Bollywood,"Kumar Sanu, Alisha Chinai",Kumar Sanu,"Kumar SanuKumar Sanu, Alisha Chinai",None
Pehla Pehla Pyar 1994 Mp3 Songs,1994,Bollywood,"Anand-Milind, Suresh Wadkar, Alka Yagnik",Anand-Milind,"Anand-MilindAnand-Milind, Suresh Wadkar, Alka Yagnik",Pop
Premyog 1994 Mp3 Songs,1994,Bollywood,"Bappi Lahiri, Anuradha Paudwal, Hema Sardesai",Bappi Lahiri,"Bappi LahiriBappi Lahiri, Anuradha Paudwal, Hema Sardesai",Instrumental
Pyar Ka Rog 1994 Mp3 Songs,1994,Bollywood,Udit Narayan,None,NoneUdit Narayan,Soul
Raja Babu 1994 Mp3 Songs,1994,Bollywood,Abhijeet,None,NoneAbhijeet,Soul
Rakhwale 1994 Mp3 Songs,1994,Bollywood,Alka Yagnik,None,NoneAlka Yagnik,Soul
Saajan Ka Ghar 1994 Mp3 Songs,1994,Bollywood,"Alka Yagnik, Kumar Sanu",Alka Yagnik,"Alka YagnikAlka Yagnik, Kumar Sanu",Makeover
Sangam Hoke Rahega 1994 Mp3 Songs,1994,Bollywood,"Anand-Milind, Vipin Sachdeva",Anand-Milind,"Anand-MilindAnand-Milind, Vipin Sachdeva",Pop
Sangdil Sanam 1994 Mp3 Songs,1994,Bollywood,"Anand, Milind, Amit Kumar, Alka Yagnik",Anand,"AnandAnand, Milind, Amit Kumar, Alka Yagnik",Pop
Stunttman 1994 Mp3 Songs,1994,Bollywood,"Kumar Sanu, Alka Yagnik",Kumar Sanu,"Kumar SanuKumar Sanu, Alka Yagnik",None
Suhaag 1994 Mp3 Songs,1994,Bollywood,"Udit Narayan, Alka Yagnik",Udit Narayan,"Udit NarayanUdit Narayan, Alka Yagnik",Country
Teesra Kaun 1994 Mp3 Songs,1994,Bollywood,Udit Narayan,None,NoneUdit Narayan,Soul
Tejasvini 1994 Mp3 Songs,1994,Bollywood,Roopkumar Rathod,None,NoneRoopkumar Rathod,Soul
The Gentleman 1994 Mp3 Songs,1994,Bollywood,"Vinod Rathod, Sadhana Sargam",Vinod Rathod,"Vinod RathodVinod Rathod, Sadhana Sargam",Pop
Udhaar Ki Zindagi 1994 Mp3 Songs,1994,Bollywood,"Anand-Milind, Poornima",Anand-Milind,"Anand-MilindAnand-Milind, Poornima",Pop
Vaade Iraade 1994 Mp3 Songs,1994,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Vijaypath 1994 Mp3 Songs,1994,Bollywood,Kumar Sanu,None,NoneKumar Sanu,Soul
Yeh Dillagi 1994 Mp3 Songs,1994,Bollywood,0,None,None0,Soul
Zaalim 1994 Mp3 Songs,1994,Bollywood,"Alisha Chinai, Abhijeet",Alisha Chinai,"Alisha ChinaiAlisha Chinai, Abhijeet",Instrumental
Zakhmi Dil 1994 Mp3 Songs,1994,Bollywood,"Kumar Sanu, Sadhana Sargam",Kumar Sanu,"Kumar SanuKumar Sanu, Sadhana Sargam",None
Zamane Se Kya Darna 1994 Mp3 Songs,1994,Bollywood,"Anand-Milind, Sadhana Sargam",Anand-Milind,"Anand-MilindAnand-Milind, Sadhana Sargam",Pop
7 Days 1995 Mp3 Songs,1995,Bollywood,"Kumar Sanu, Kavita Krishnamurthy",Kumar Sanu,"Kumar SanuKumar Sanu, Kavita Krishnamurthy",None
Aashiq Mastane 1995 Mp3 Songs,1995,Bollywood,"Dilip Sen-Sameer Sen, Udit Narayan, Kavita Krishnamurthy",Dilip Sen-Sameer Sen,"Dilip Sen-Sameer SenDilip Sen-Sameer Sen, Udit Narayan, Kavita Krishnamurthy",Country
Aatank Hi Aatank 1995 Mp3 Songs,1995,Bollywood,"Mohammed Aziz, Babla Mehta, Aparna Mayekar, Udit Narayan",Mohammed Aziz,"Mohammed AzizMohammed Aziz, Babla Mehta, Aparna Mayekar, Udit Narayan",None
Aazmayish 1995 Mp3 Songs,1995,Bollywood,"Sonu Nigam, Bela",Sonu Nigam,"Sonu NigamSonu Nigam, Bela",Soul
Ab Insaf Hoga 1995 Mp3 Songs,1995,Bollywood,Alka Yagnik,None,NoneAlka Yagnik,Soul
Ahankaar 1995 Mp3 Songs,1995,Bollywood,Sadhana Sargam,None,NoneSadhana Sargam,Soul
Akele Hum Akele Tum 1995 Mp3 Songs,1995,Bollywood,"Anu Malik, Udit Narayan, Shankar Mahadevan, Aamir Khan",Anu Malik,"Anu MalikAnu Malik, Udit Narayan, Shankar Mahadevan, Aamir Khan",Makeover
Andolan 1995 Mp3 Songs,1995,Bollywood,"Kumar Sanu, Alka Yagnik",Kumar Sanu,"Kumar SanuKumar Sanu, Alka Yagnik",None
Baazi 1995 Mp3 Songs,1995,Bollywood,"Udit Narayan, Kavita Krishnamurthy",Udit Narayan,"Udit NarayanUdit Narayan, Kavita Krishnamurthy",Country
Barsaat 1995 Mp3 Songs,1995,Bollywood,Kumar Sanu,None,NoneKumar Sanu,Soul
Bewafa Sanam 1995 Mp3 Songs,1995,Bollywood,Sonu Nigam,None,NoneSonu Nigam,Soul
Bombay 1995 Mp3 Songs,1995,Bollywood,A.R. Rahman,None,NoneA.R. Rahman,Soul
Chhaila 1995 Mp3 Songs,1995,Bollywood,"Udit Narayan, Leora",Udit Narayan,"Udit NarayanUdit Narayan, Leora",Country
Chor Chor 1995 Mp3 Songs,1995,Bollywood,"A.R. Rahman, Anupama",A.R. Rahman,"A.R. RahmanA.R. Rahman, Anupama",Country
Coolie No.1 1995 Mp3 Songs,1995,Bollywood,"Alka Yagnik, Kumar Sanu",Alka Yagnik,"Alka YagnikAlka Yagnik, Kumar Sanu",Makeover
Criminal 1995 Mp3 Songs,1995,Bollywood,"M. M. Keeravani, Kumar Sanu, Alka Yagnik",M. M. Keeravani,"M. M. KeeravaniM. M. Keeravani, Kumar Sanu, Alka Yagnik",Instrumental
Dance Party 1995 Mp3 Songs,1995,Bollywood,"Baba Sehgal, Hema Sardesai",Baba Sehgal,"Baba SehgalBaba Sehgal, Hema Sardesai",Anthem
Dil Ka Doctor 1995 Mp3 Songs,1995,Bollywood,"Kumar Sanu, Leora Issac",Kumar Sanu,"Kumar SanuKumar Sanu, Leora Issac",None
Dilwale Dulhania Le Jayenge 1995 Mp3 Songs,1995,Bollywood,"Pamela Chopra, Manpreet Kaur",Pamela Chopra,"Pamela ChopraPamela Chopra, Manpreet Kaur",JazzPop
Diya Aur Toofan 1995 Mp3 Songs,1995,Bollywood,"Bappi Lahiri, Kumar Sanu, Kavita Krishnamurthy",Bappi Lahiri,"Bappi LahiriBappi Lahiri, Kumar Sanu, Kavita Krishnamurthy",Instrumental
Dushmani 1995 Mp3 Songs,1995,Bollywood,Amit Kumar,None,NoneAmit Kumar,Soul
Fauji 1995 Mp3 Songs,1995,Bollywood,"Mohammed Aziz, Kavita Krishnamurthy",Mohammed Aziz,"Mohammed AzizMohammed Aziz, Kavita Krishnamurthy",None
Gaddar 1995 Mp3 Songs,1995,Bollywood,"Babul Supriyo, Alka Yagnik",Babul Supriyo,"Babul SupriyoBabul Supriyo, Alka Yagnik",None
Gambler 1995 Mp3 Songs,1995,Bollywood,Alisha Chinai,None,NoneAlisha Chinai,Soul
God And Gun 1995 Mp3 Songs,1995,Bollywood,"Anand-Milind, Kumar Sanu, Sadhana Sargam",Anand-Milind,"Anand-MilindAnand-Milind, Kumar Sanu, Sadhana Sargam",Pop
Guddu 1995 Mp3 Songs,1995,Bollywood,"Kumar Sanu, Devaki Pandit",Kumar Sanu,"Kumar SanuKumar Sanu, Devaki Pandit",None
Gundaraj 1995 Mp3 Songs,1995,Bollywood,"Anu Malik, Bali Brahmbhatt, Alisha Chinai",Anu Malik,"Anu MalikAnu Malik, Bali Brahmbhatt, Alisha Chinai",Makeover
Haathkadi 1995 Mp3 Songs,1995,Bollywood,"Abhijeet, Swarnalatha",Abhijeet,"AbhijeetAbhijeet, Swarnalatha",None
Haqeeqat 1995 Mp3 Songs,1995,Bollywood,"Sudesh Bhosle, Udit Narayan, Kavita Krishnamurthy",Sudesh Bhosle,"Sudesh BhosleSudesh Bhosle, Udit Narayan, Kavita Krishnamurthy",Soul
Hulchul Old 1995 Mp3 Songs,1995,Bollywood,"Sonu Nigam, Sadhana Sargam",Sonu Nigam,"Sonu NigamSonu Nigam, Sadhana Sargam",Soul
Hum Dono 1995 Mp3 Songs,1995,Bollywood,"Kumar Sanu, Udit Narayan",Kumar Sanu,"Kumar SanuKumar Sanu, Udit Narayan",None
Hum Sab Chor Hain 1995 Mp3 Songs,1995,Bollywood,"Udit Narayan, Abhijeet Bhattacharya, Arun Bakshi",Udit Narayan,"Udit NarayanUdit Narayan, Abhijeet Bhattacharya, Arun Bakshi",Country
Imtihan 1995 Mp3 Songs,1995,Bollywood,"Kumar Sanu, Bela Sulakhe",Kumar Sanu,"Kumar SanuKumar Sanu, Bela Sulakhe",None
Jai Vikraanta 1995 Mp3 Songs,1995,Bollywood,Alka Yagnik,None,NoneAlka Yagnik,Soul
Janam Kundli 1995 Mp3 Songs,1995,Bollywood,"Kumar Sanu, Poornima",Kumar Sanu,"Kumar SanuKumar Sanu, Poornima",None
Jawab 1995 Mp3 Songs,1995,Bollywood,"Udit Narayan, Kavita Krishnamurthy",Udit Narayan,"Udit NarayanUdit Narayan, Kavita Krishnamurthy",Country
Kalyug Ke Avtaar 1995 Mp3 Songs,1995,Bollywood,"Kavita Krishnamurthy, Kumar Sanu",Kavita Krishnamurthy,"Kavita KrishnamurthyKavita Krishnamurthy, Kumar Sanu",None
Karan Arjun 1995 Mp3 Songs,1995,Bollywood,"Sadhana Sargam, Mohammed Aziz, Sudesh Bhosle",Sadhana Sargam,"Sadhana SargamSadhana Sargam, Mohammed Aziz, Sudesh Bhosle",Soul
